The Prince and the Surfer,Romania,–
The Prince and the Surfer,Serbia and Montenegro,–
The Prince and the Surfer,Mexico,–
The Prince and the Surfer,Brazil,–
The Prince and the Surfer,Central America+,–
The Prince and the Surfer,Australia,–
The Prince and the Surfer,Russia/CIS,"$85,247"
The Prince and the Surfer,New Zealand,–
The Prince and the Surfer,Thailand,"$68,400"
A Haunting in Salem,United Kingdom,"$2,708,143"
A Haunting in Salem,Italy,"$2,162,816"
A Haunting in Salem,France,"$1,736,112"
A Haunting in Salem,Spain,"$1,139,824"
A Haunting in Salem,Germany,"$850,624"
A Haunting in Salem,Netherlands,"$342,165"
A Haunting in Salem,Switzerland,"$253,618"
A Haunting in Salem,United Arab Emirates,"$483,453"
A Haunting in Salem,Finland,"$172,831"
A Haunting in Salem,Poland,"$192,942"
A Haunting in Salem,Hungary,"$164,081"
A Haunting in Salem,Belgium,"$164,150"
A Haunting in Salem,Portugal,"$210,273"
A Haunting in Salem,Austria,"$149,818"
A Haunting in Salem,Sweden,"$112,697"
A Haunting in Salem,Denmark,"$100,983"
A Haunting in Salem,Romania,"$106,475"
A Haunting in Salem,Czech Republic,"$86,567"
A Haunting in Salem,Norway,"$87,302"
A Haunting in Salem,Bulgaria,–
A Haunting in Salem,Slovakia,"$70,327"
A Haunting in Salem,Croatia,"$51,797"
A Haunting in Salem,Serbia and Montenegro,–
A Haunting in Salem,Türkiye,–
A Haunting in Salem,Slovenia,–
A Haunting in Salem,Lithuania,–
A Haunting in Salem,South Africa,–
A Haunting in Salem,Iceland,–
A Haunting in Salem,Mexico,"$718,836"
A Haunting in Salem,Brazil,"$510,863"
A Haunting in Salem,Argentina,"$170,614"
A Haunting in Salem,Colombia,"$175,156"
A Haunting in Salem,Chile,"$28,517"
A Haunting in Salem,Australia,"$661,775"
A Haunting in Salem,Japan,"$860,272"
A Haunting in Salem,South Korea,"$981,091"
A Haunting in Salem,Hong Kong,"$470,647"
A Haunting in Salem,Indonesia,"$590,416"
A Haunting in Salem,Taiwan,"$270,978"
A Haunting in Salem,Thailand,"$313,301"
A Haunting in Salem,New Zealand,"$129,233"
A Haunting in Salem,Singapore,"$149,194"
A Haunting in Salem,Vietnam,–
A Haunting in Salem,Malaysia,"$161,797"
A Haunting in Salem,India,"$158,274"
A Haunting in Salem,Philippines,"$167,796"
A Haunting in Salem,China,"$2,404,375"
The Stepfather,Germany,–
The Stepfather,France,"$133,474"
The Stepfather,South Africa,"$47,145"
The Stepfather,United Arab Emirates,"$50,077"
The Stepfather,United Kingdom,–
The Stepfather,Spain,"$25,556"
The Stepfather,Belgium,"$12,662"
The Stepfather,Egypt,"$9,268"
The Stepfather,Bahrain,"$1,997"
The Stepfather,Denmark,"$4,286"
The Stepfather,Mexico,"$100,308"
The Stepfather,Venezuela,"$199,110"
The Stepfather,Peru,"$54,073"
The Stepfather,Colombia,"$21,681"
The Stepfather,Ecuador,"$33,609"
The Stepfather,Uruguay,"$7,465"
The Stepfather,Bolivia,"$5,134"
20 Feet from Stardom,United Kingdom,"$103,412"
20 Feet from Stardom,Spain,"$14,331"
20 Feet from Stardom,Germany,"$18,319"
20 Feet from Stardom,France,"$36,265"
20 Feet from Stardom,Austria,"$3,041"
20 Feet from Stardom,Poland,"$11,226"
20 Feet from Stardom,Belgium,$828
20 Feet from Stardom,Colombia,"$6,640"
20 Feet from Stardom,Mexico,"$4,113"
20 Feet from Stardom,New Zealand,"$20,858"
20 Feet from Stardom,Australia,"$36,236"
20 Feet from Stardom,Hong Kong,"$7,432"
Don't Say a Word,Spain,–
Don't Say a Word,Italy,–
Don't Say a Word,United Kingdom,"$852,943"
Don't Say a Word,Germany,–
Don't Say a Word,France,–
Don't Say a Word,Netherlands,–
Don't Say a Word,Austria,"$125,296"
Don't Say a Word,Hungary,–
Don't Say a Word,Finland,–
Don't Say a Word,South Africa,–
Don't Say a Word,Czech Republic,"$20,234"
Don't Say a Word,Bulgaria,–
Don't Say a Word,Mexico,–
Don't Say a Word,Brazil,–
Don't Say a Word,Japan,"$652,469"
Don't Say a Word,Australia,–
Don't Say a Word,South Korea,"$539,247"
Don't Say a Word,Taiwan,"$188,411"
Don't Say a Word,Hong Kong,–
Don't Say a Word,New Zealand,–
Restrepo,United Kingdom,"$14,710"
Restrepo,Poland,–
Goodbye Solo,Belgium,–
Goodbye Solo,Argentina,–
Goodbye Solo,Uruguay,$340
Double Jeopardy,Germany,–
The IF Project,France,–
The IF Project,United Kingdom,"$318,546"
The IF Project,Netherlands,"$104,505"
The IF Project,Norway,"$50,716"
The IF Project,Italy,"$165,570"
The IF Project,Spain,"$116,307"
The IF Project,Greece,–
The IF Project,Portugal,"$12,508"
The IF Project,Poland,"$24,037"
The IF Project,Hungary,"$10,915"
The IF Project,United Arab Emirates,"$10,756"
The IF Project,Bulgaria,$876
The IF Project,Türkiye,"$3,480"
The IF Project,Lithuania,"$6,546"
The IF Project,Czech Republic,"$7,263"
The IF Project,Iceland,"$1,189"
The IF Project,Slovenia,$554
The IF Project,Argentina,"$40,804"
The IF Project,Colombia,"$18,604"
The IF Project,Uruguay,–
The IF Project,Bolivia,$945
The IF Project,South Korea,"$190,119"
The IF Project,Australia,–
The IF Project,Russia/CIS,"$47,648"
The IF Project,New Zealand,"$8,581"
Atlantic Rim 2,United Kingdom,"$2,339,155"
Atlantic Rim 2,France,"$2,593,391"
Atlantic Rim 2,Germany,"$1,796,289"
Atlantic Rim 2,Spain,"$1,077,080"
Atlantic Rim 2,Italy,"$1,387,140"
Atlantic Rim 2,Ukraine,"$704,098"
Atlantic Rim 2,United Arab Emirates,"$650,183"
Atlantic Rim 2,Netherlands,"$436,581"
Atlantic Rim 2,Poland,"$366,708"
Atlantic Rim 2,Türkiye,"$358,326"
Atlantic Rim 2,Austria,"$227,027"
Atlantic Rim 2,South Africa,"$169,274"
Atlantic Rim 2,Czech Republic,"$342,511"
Atlantic Rim 2,Sweden,"$255,531"
Atlantic Rim 2,Switzerland,"$230,836"
Atlantic Rim 2,Denmark,"$174,335"
Atlantic Rim 2,Belgium,"$200,920"
Atlantic Rim 2,Romania,"$201,184"
Atlantic Rim 2,Hungary,"$246,955"
Atlantic Rim 2,Norway,"$134,459"
Atlantic Rim 2,Portugal,"$180,347"
Atlantic Rim 2,Slovakia,"$138,975"
Atlantic Rim 2,Greece,"$113,467"
Atlantic Rim 2,Finland,"$90,210"
Atlantic Rim 2,Israel,"$74,258"
Atlantic Rim 2,Bulgaria,"$78,328"
Atlantic Rim 2,Estonia,"$40,797"
Atlantic Rim 2,Lebanon,"$40,670"
Atlantic Rim 2,Latvia,"$26,607"
Atlantic Rim 2,Iceland,"$27,826"
Atlantic Rim 2,Serbia and Montenegro,–
Atlantic Rim 2,Egypt,"$37,677"
Atlantic Rim 2,Lithuania,"$31,187"
Atlantic Rim 2,Cyprus,"$18,651"
Atlantic Rim 2,Slovenia,"$11,531"
Atlantic Rim 2,Croatia,"$10,505"
Atlantic Rim 2,Mexico,"$4,415,729"
Atlantic Rim 2,Brazil,"$1,516,786"
Atlantic Rim 2,Colombia,"$692,590"
Atlantic Rim 2,Argentina,"$656,891"
Atlantic Rim 2,Peru,"$550,459"
Atlantic Rim 2,Chile,"$429,870"
Atlantic Rim 2,Ecuador,"$281,152"
Atlantic Rim 2,Venezuela,"$156,199"
Atlantic Rim 2,Bolivia,"$153,165"
Atlantic Rim 2,Trinidad & Tobago,"$79,548"
Atlantic Rim 2,Paraguay,"$42,097"
Atlantic Rim 2,Uruguay,"$28,782"
Atlantic Rim 2,Russia/CIS,"$6,794,096"
Atlantic Rim 2,South Korea,"$5,896,940"
Atlantic Rim 2,Japan,"$2,596,815"
Atlantic Rim 2,Malaysia,"$3,273,703"
Atlantic Rim 2,Taiwan,"$2,288,229"
Atlantic Rim 2,Indonesia,"$2,534,574"
Atlantic Rim 2,Australia,"$2,075,236"
Atlantic Rim 2,Singapore,"$1,390,196"
Atlantic Rim 2,Thailand,"$1,662,645"
Atlantic Rim 2,Philippines,"$905,906"
Atlantic Rim 2,Hong Kong,"$1,219,523"
Atlantic Rim 2,India,–
Atlantic Rim 2,Vietnam,"$731,734"
Atlantic Rim 2,New Zealand,"$412,680"
Atlantic Rim 2,Mongolia,"$31,510"
Atlantic Rim 2,Pakistan,"$48,345"
Atlantic Rim 2,China,"$63,531,254"
The Door in the Floor,Germany,–
The Door in the Floor,Spain,–
The Door in the Floor,Denmark,–
The Door in the Floor,United Kingdom,–
The Door in the Floor,Austria,–
The Door in the Floor,Italy,"$68,428"
The Door in the Floor,Norway,"$25,004"
The Door in the Floor,Portugal,–
The Door in the Floor,Greece,"$40,950"
The Door in the Floor,Belgium,–
The Door in the Floor,Czech Republic,"$10,710"
The Door in the Floor,Sweden,–
The Door in the Floor,Finland,–
The Door in the Floor,Iceland,–
The Door in the Floor,Croatia,–
The Door in the Floor,Slovakia,$805
The Door in the Floor,Mexico,–
The Door in the Floor,Argentina,"$45,090"
The Door in the Floor,Chile,–
The Door in the Floor,Australia,"$87,000"
The Door in the Floor,New Zealand,"$12,643"
The Door in the Floor,Russia/CIS,–
The Beautiful Country,Domestic,"$442,813"
The Beautiful Country,Norway,"$400,181"
Stay Alive,Italy,"$700,827"
Stay Alive,United Kingdom,"$261,088"
Stay Alive,United Arab Emirates,"$152,703"
Stay Alive,Spain,"$110,242"
Stay Alive,Portugal,–
Stay Alive,France,–
Stay Alive,Greece,"$78,900"
Stay Alive,Sweden,"$19,439"
Stay Alive,Belgium,–
Stay Alive,Netherlands,"$33,013"
Stay Alive,Norway,"$16,825"
Stay Alive,Poland,"$52,170"
Stay Alive,Ukraine,"$19,942"
Stay Alive,South Africa,–
Stay Alive,Iceland,–
Stay Alive,Lebanon,"$2,484"
Stay Alive,Russia/CIS,"$123,892"
Stay Alive,Thailand,"$65,428"
The Black Tulip,Mexico,"$436,854"
The Black Tulip,Colombia,"$48,646"
The Black Tulip,Russia/CIS,"$581,458"
The Black Tulip,Vietnam,"$59,198"
The Black Tulip,New Zealand,"$4,314"
The Strangers: Prey at Night,Italy,"$272,640"
The Strangers: Prey at Night,Spain,"$295,659"
The Strangers: Prey at Night,United Kingdom,"$277,842"
The Strangers: Prey at Night,France,"$189,363"
The Strangers: Prey at Night,Netherlands,"$68,213"
The Strangers: Prey at Night,Poland,"$197,789"
The Strangers: Prey at Night,Germany,"$141,117"
The Strangers: Prey at Night,United Arab Emirates,"$90,253"
The Strangers: Prey at Night,Belgium,"$73,467"
The Strangers: Prey at Night,Türkiye,"$66,665"
The Strangers: Prey at Night,Greece,"$47,360"
The Strangers: Prey at Night,Norway,"$63,197"
The Strangers: Prey at Night,Portugal,"$43,654"
The Strangers: Prey at Night,Czech Republic,"$50,934"
The Strangers: Prey at Night,Hungary,"$36,963"
The Strangers: Prey at Night,Slovakia,"$34,271"
The Strangers: Prey at Night,Romania,"$33,532"
The Strangers: Prey at Night,Croatia,"$18,440"
The Strangers: Prey at Night,Bulgaria,"$13,912"
The Strangers: Prey at Night,South Africa,"$13,158"
The Strangers: Prey at Night,Iceland,"$6,416"
The Strangers: Prey at Night,Lithuania,"$9,428"
The Strangers: Prey at Night,Serbia and Montenegro,–
The Strangers: Prey at Night,Ukraine,"$3,861"
The Strangers: Prey at Night,Mexico,"$725,427"
The Strangers: Prey at Night,Argentina,"$187,766"
The Strangers: Prey at Night,Colombia,"$123,257"
The Strangers: Prey at Night,Brazil,"$106,528"
The Strangers: Prey at Night,Bolivia,"$19,614"
The Strangers: Prey at Night,Uruguay,"$12,945"
The Strangers: Prey at Night,Paraguay,"$8,423"
The Strangers: Prey at Night,Russia/CIS,"$138,300"
The Strangers: Prey at Night,South Korea,"$113,754"
The Strangers: Prey at Night,Hong Kong,–
Iraq in Fragments,United Kingdom,"$5,549"
Cesar Chavez,Domestic,"$5,571,497"
Cesar Chavez,Mexico,"$1,399,883"
Cesar Chavez,Serbia and Montenegro,$846
The Collection,United Arab Emirates,"$126,093"
The Collection,Türkiye,"$33,992"
The Collection,Poland,"$69,345"
The Collection,Spain,"$20,405"
The Collection,Croatia,"$2,261"
The Collection,Argentina,"$128,562"
The Collection,Peru,"$165,043"
The Collection,Chile,"$46,930"
The Collection,Mexico,"$57,624"
The Collection,Venezuela,"$27,009"
The Collection,Bolivia,"$17,582"
The Collection,Ecuador,"$31,014"
The Collection,Uruguay,"$4,194"
The Collection,Russia/CIS,"$587,842"
The Amateurs,Romania,"$36,391"
The Amateurs,United Kingdom,"$9,308"
The Amateurs,Domestic,"$16,334"
The Amateurs,Taiwan,"$2,220"
Black Tar Road,Domestic,"$154,280,290"
Black Tar Road,South Korea,"$27,796,782"
Black Tar Road,Australia,"$16,343,072"
Black Tar Road,Japan,"$13,163,340"
Black Tar Road,Russia/CIS,"$12,488,915"
Black Tar Road,Taiwan,"$2,705,682"
Black Tar Road,New Zealand,"$2,552,408"
Black Tar Road,India,"$2,229,215"
Black Tar Road,Malaysia,"$1,909,492"
Black Tar Road,Thailand,"$1,601,341"
Black Tar Road,Singapore,"$1,245,593"
Black Tar Road,Philippines,"$1,110,368"
Black Tar Road,Hong Kong,"$1,082,042"
Black Tar Road,Vietnam,"$990,030"
Black Tar Road,United Kingdom,"$27,158,053"
Black Tar Road,France,"$18,127,803"
Black Tar Road,Germany,"$9,525,256"
Black Tar Road,Spain,"$4,348,949"
Black Tar Road,Italy,"$3,169,383"
Black Tar Road,United Arab Emirates,"$3,121,387"
Black Tar Road,Sweden,"$2,749,747"
Black Tar Road,Netherlands,"$2,234,836"
Black Tar Road,Norway,"$2,038,106"
Black Tar Road,Belgium,"$1,947,418"
Black Tar Road,Poland,"$1,929,454"
Black Tar Road,Türkiye,"$1,907,946"
Black Tar Road,Denmark,"$1,333,086"
Black Tar Road,Austria,"$1,241,555"
Black Tar Road,Switzerland (German),"$1,116,482"
Black Tar Road,South Africa,"$1,098,055"
Black Tar Road,Portugal,"$888,347"
Black Tar Road,Romania,"$877,438"
Black Tar Road,Czech Republic,"$868,427"
Black Tar Road,Hungary,"$822,978"
Black Tar Road,Greece,"$813,040"
Black Tar Road,Israel,"$782,620"
Black Tar Road,Switzerland (French),"$741,635"
Black Tar Road,Ukraine,"$681,642"
Black Tar Road,Kenya,"$650,116"
Black Tar Road,Croatia,"$484,454"
Black Tar Road,Slovakia,"$393,996"
Black Tar Road,Lebanon,"$331,640"
Black Tar Road,Egypt,"$330,615"
Black Tar Road,Bulgaria,"$330,042"
Black Tar Road,Oman,"$307,092"
Black Tar Road,Iceland,"$257,825"
Black Tar Road,Estonia,"$224,493"
Black Tar Road,Lithuania,"$203,046"
Black Tar Road,Qatar,"$192,027"
Black Tar Road,Latvia,"$176,182"
Black Tar Road,Serbia and Montenegro,"$171,277"
Black Tar Road,Slovenia,"$152,797"
Black Tar Road,Jordan,"$145,663"
Black Tar Road,Bahrain,"$106,119"
Black Tar Road,Nigeria,"$51,578"
Black Tar Road,Mexico,"$7,909,567"
Black Tar Road,Brazil,"$6,269,724"
Black Tar Road,Colombia,"$2,034,665"
Black Tar Road,Argentina,"$2,000,409"
Black Tar Road,Venezuela,"$1,612,674"
Black Tar Road,Chile,"$1,220,067"
Black Tar Road,Peru,"$909,553"
Black Tar Road,Ecuador,"$487,654"
Black Tar Road,Bolivia,"$390,420"
Black Tar Road,Uruguay,"$91,663"
Kin,France,"$1,283,861"
Kin,Italy,"$43,589"
Kin,Belgium,"$75,737"
Kin,Switzerland,"$34,137"
Kin,United Arab Emirates,"$53,287"
Kin,Netherlands,"$28,931"
Kin,Spain,"$20,036"
Kin,Israel,"$15,375"
Kin,Ukraine,"$17,098"
Kin,Portugal,"$11,448"
Kin,Egypt,"$10,082"
Kin,Croatia,"$7,888"
Kin,Lebanon,"$6,386"
Kin,Iceland,"$6,988"
Kin,Greece,"$8,904"
Kin,Estonia,"$3,973"
Kin,Kuwait,–
Kin,Lithuania,"$4,193"
Kin,Oman,"$1,909"
Kin,Latvia,"$2,520"
Kin,United Kingdom,"$1,980"
Kin,Türkiye,"$2,046"
Kin,Ecuador,–
Kin,Brazil,"$13,227"
Kin,Aruba,"$1,930"
Kin,Mexico,"$7,297"
Kin,Russia/CIS,"$143,720"
Kin,Australia,"$90,225"
Kin,Hong Kong,–
Kin,South Korea,"$96,997"
Kin,Indonesia,–
Kin,Malaysia,"$48,579"
Kin,Singapore,"$31,184"
Kin,Thailand,"$27,059"
Kin,Philippines,"$16,816"
Kin,Vietnam,"$8,095"
Kin,Mongolia,"$5,075"
Kin,Pakistan,"$3,712"
Pi Day Die Day,United Kingdom,"$14,294,312"
Pi Day Die Day,Germany,–
Pi Day Die Day,France,–
Pi Day Die Day,Spain,–
Pi Day Die Day,Netherlands,–
Pi Day Die Day,Italy,–
Pi Day Die Day,Norway,"$929,584"
Pi Day Die Day,Austria,–
Pi Day Die Day,Finland,–
Pi Day Die Day,Greece,"$754,800"
Pi Day Die Day,South Africa,–
Pi Day Die Day,Poland,"$297,178"
Pi Day Die Day,Türkiye,"$368,985"
Pi Day Die Day,Czech Republic,"$290,760"
Pi Day Die Day,Hungary,–
Pi Day Die Day,Egypt,–
Pi Day Die Day,Bulgaria,"$47,455"
Pi Day Die Day,Mexico,–
Pi Day Die Day,Argentina,–
Pi Day Die Day,Chile,–
Pi Day Die Day,Japan,"$3,390,270"
Pi Day Die Day,Australia,–
Pi Day Die Day,Russia/CIS,–
Pi Day Die Day,South Korea,–
Pi Day Die Day,Taiwan,"$540,719"
Pi Day Die Day,New Zealand,–
Pi Day Die Day,Hong Kong,–
Synapse,United Kingdom,"$309,145"
Synapse,Czech Republic,"$10,161"
Synapse,Austria,"$19,539"
Synapse,Australia,"$106,358"
Sam,Domestic,"$285,761,243"
Sam,Japan,"$35,569,579"
Sam,Australia,"$11,513,736"
Sam,South Korea,"$6,858,476"
Sam,Taiwan,"$1,619,156"
Sam,Hong Kong,"$1,255,757"
Sam,Indonesia,"$1,146,668"
Sam,Singapore,"$1,084,249"
Sam,Russia/CIS/Ukraine,"$675,907"
Sam,Thailand,"$549,794"
Sam,Philippines,"$409,368"
Sam,Malaysia,"$336,017"
Sam,New Zealand,"$312,498"
Sam,India,"$61,480"
Sam,Germany,"$34,406,183"
Sam,United Kingdom,"$18,277,953"
Sam,Italy,"$11,528,547"
Sam,France,"$11,510,542"
Sam,Spain,"$10,346,880"
Sam,Switzerland,"$4,678,229"
Sam,Sweden,"$4,225,880"
Sam,Netherlands,"$4,080,835"
Sam,Belgium,"$3,436,539"
Sam,Austria,"$3,108,012"
Sam,Norway,"$2,911,897"
Sam,Finland,"$1,648,087"
Sam,S/E/W Africa,"$1,295,789"
Sam,Denmark,"$1,165,512"
Sam,Türkiye,"$1,122,310"
Sam,Greece and Cyprus,"$720,732"
Sam,Portugal,"$619,415"
Sam,Israel,"$490,761"
Sam,Poland,"$248,546"
Sam,Slovenia,"$169,198"
Sam,Romania,"$166,036"
Sam,Hungary,"$113,790"
Sam,Egypt,"$108,600"
Sam,Croatia,"$87,619"
Sam,Czech Republic/Slovakia,"$86,655"
Sam,Bulgaria,"$78,900"
Sam,Estonia,"$27,124"
Sam,Latvia,"$11,108"
Sam,Bosnia,$1
Sam,Brazil,"$6,258,078"
Sam,Mexico,"$2,113,483"
Sam,Puerto Rico,"$1,278,410"
Sam,Argentina,"$978,420"
Sam,Colombia,"$525,701"
Sam,Venezuela,"$490,474"
Sam,Central America,"$359,284"
Sam,Peru,"$299,712"
Sam,Chile,"$205,032"
Sam,Jamaica,"$133,903"
Sam,Uruguay,"$80,150"
Sam,Ecuador,"$75,215"
Sam,Bolivia,"$61,162"
The Da Vinci Code,United Kingdom,"$17,643,366"
The Da Vinci Code,Germany,"$13,514,402"
The Da Vinci Code,Italy,"$11,114,109"
The Da Vinci Code,Spain,"$11,018,157"
The Da Vinci Code,France,–
The Da Vinci Code,Netherlands,"$2,097,086"
The Da Vinci Code,Denmark,–
The Da Vinci Code,Sweden,"$1,533,340"
The Da Vinci Code,Belgium,–
The Da Vinci Code,Austria,–
The Da Vinci Code,Greece,–
The Da Vinci Code,Poland,"$1,766,850"
The Da Vinci Code,Norway,"$1,609,085"
The Da Vinci Code,Switzerland (German),–
The Da Vinci Code,Türkiye,"$1,682,646"
The Da Vinci Code,Portugal,–
The Da Vinci Code,Finland,–
The Da Vinci Code,Hungary,–
The Da Vinci Code,Czech Republic,"$441,018"
The Da Vinci Code,Ukraine,"$586,429"
The Da Vinci Code,South Africa,–
The Da Vinci Code,Switzerland (French),–
The Da Vinci Code,Israel,–
The Da Vinci Code,United Arab Emirates,"$656,775"
The Da Vinci Code,Slovakia,"$141,326"
The Da Vinci Code,Slovenia,–
The Da Vinci Code,Croatia,–
The Da Vinci Code,Iceland,–
The Da Vinci Code,Romania,–
The Da Vinci Code,Bulgaria,"$136,276"
The Da Vinci Code,Lithuania,–
The Da Vinci Code,Latvia,–
The Da Vinci Code,Serbia and Montenegro,–
The Da Vinci Code,Estonia,–
The Da Vinci Code,Switzerland (Italian),–
The Da Vinci Code,Bahrain,–
The Da Vinci Code,East Africa,–
The Da Vinci Code,Qatar,–
The Da Vinci Code,Oman,–
The Da Vinci Code,Nigeria,–
The Da Vinci Code,Saudi Arabia,–
The Da Vinci Code,Mexico,–
The Da Vinci Code,Brazil,–
The Da Vinci Code,Argentina,"$1,387,716"
The Da Vinci Code,Colombia,–
The Da Vinci Code,Chile,–
The Da Vinci Code,Venezuela,–
The Da Vinci Code,Central America+,–
The Da Vinci Code,Peru,–
The Da Vinci Code,Ecuador,–
The Da Vinci Code,Dominican Republic,–
The Da Vinci Code,Uruguay,–
The Da Vinci Code,Bolivia,–
The Da Vinci Code,Jamaica,–
The Da Vinci Code,Lesser Antilles,–
The Da Vinci Code,Aruba,–
The Da Vinci Code,Curaçao,–
The Da Vinci Code,Japan,"$11,301,981"
The Da Vinci Code,South Korea,"$6,176,144"
The Da Vinci Code,Australia,"$6,530,042"
The Da Vinci Code,Russia/CIS,"$2,746,343"
The Da Vinci Code,Taiwan,"$1,184,558"
The Da Vinci Code,Hong Kong,–
The Da Vinci Code,New Zealand,"$1,011,571"
The Da Vinci Code,India,–
The Da Vinci Code,Philippines,–
The Da Vinci Code,Thailand,"$1,057,441"
The Da Vinci Code,Singapore,–
The Da Vinci Code,Indonesia,–
The Da Vinci Code,Malaysia,–
The Da Vinci Code,China,–
Unexpected,United Arab Emirates,"$1,416"
The Phobic,Russia/CIS,"$309,429"
Because of Winn-Dixie,Germany,–
Because of Winn-Dixie,Spain,–
Because of Winn-Dixie,Mexico,–
Because of Winn-Dixie,Puerto Rico,–
Because of Winn-Dixie,Australia,"$36,676"
Flushed,United Kingdom,"$6,153,444"
Flushed,France,–
Flushed,Italy,"$664,523"
Flushed,Spain,"$2,041,023"
Flushed,Germany,"$1,349,971"
Flushed,Poland,"$430,336"
Flushed,Belgium,"$413,703"
Flushed,Sweden,"$189,735"
Flushed,Netherlands,"$208,827"
Flushed,Türkiye,"$333,061"
Flushed,Portugal,–
Flushed,Austria,–
Flushed,South Africa,–
Flushed,Israel,–
Flushed,Switzerland,–
Flushed,Norway,"$161,018"
Flushed,Denmark,"$134,649"
Flushed,Greece,"$212,600"
Flushed,Czech Republic,"$80,235"
Flushed,Czech Republic/Slovakia,–
Flushed,Finland,–
Flushed,Hungary,–
Flushed,Ukraine,"$203,064"
Flushed,Middle East Other,–
Flushed,Lithuania,–
Flushed,United Arab Emirates,–
Flushed,Croatia,–
Flushed,Iceland,–
Flushed,Latvia,–
Flushed,Slovakia,"$19,506"
Flushed,Estonia,–
Flushed,Lebanon,–
Flushed,Slovenia,–
Flushed,Romania,–
Flushed,Serbia and Montenegro,–
Flushed,Egypt,–
Flushed,Cyprus,–
Flushed,Kenya,–
Flushed,Bulgaria,"$2,266"
Flushed,North Macedonia,–
Flushed,Mexico,–
Flushed,Brazil,–
Flushed,Argentina,–
Flushed,Venezuela,–
Flushed,Chile,–
Flushed,Colombia,–
Flushed,Central America+,–
Flushed,Peru,–
Flushed,Ecuador,–
Flushed,Australia,"$1,043,025"
Flushed,Russia/CIS,"$2,432,020"
Flushed,South Korea,"$658,149"
Flushed,Hong Kong,–
Flushed,New Zealand,"$103,544"
Flushed,Singapore,–
Flushed,Malaysia,–
Flushed,Taiwan,"$64,716"
Flushed,Indonesia,–
Flushed,Philippines,–
Flushed,Thailand,"$9,053"
Confess,United Kingdom,"$66,587"
Confess,Romania,"$21,615"
Confess,Portugal,"$1,331"
Confess,Slovenia,$905
Heartbreakers,United Kingdom,"$1,084,921"
Heartbreakers,Germany,–
Heartbreakers,France,–
Heartbreakers,Austria,–
Heartbreakers,Poland,"$25,466"
Heartbreakers,Denmark,–
Heartbreakers,Egypt,–
Heartbreakers,Hungary,–
Heartbreakers,Mexico,–
Heartbreakers,Australia,"$327,425"
Curve,France,"$909,053"
Curve,Italy,"$736,691"
Curve,Spain,"$369,552"
Curve,Portugal,"$103,426"
Curve,United Kingdom,"$66,283"
Curve,Israel,"$52,196"
Curve,Germany,"$65,167"
Curve,Belgium,"$47,562"
Curve,Netherlands,"$17,570"
Curve,United Arab Emirates,"$27,878"
Curve,Austria,"$6,802"
Curve,Finland,"$15,705"
Curve,Norway,"$4,102"
Curve,Lebanon,"$5,369"
Curve,Mexico,"$315,566"
Curve,Argentina,"$156,625"
Curve,Brazil,"$155,563"
Curve,Peru,"$36,551"
Curve,Colombia,"$47,897"
Curve,Chile,"$46,527"
Curve,Ecuador,"$19,098"
Curve,Uruguay,"$10,121"
Curve,Bolivia,"$7,580"
Curve,Japan,"$759,039"
Curve,Australia,"$138,753"
Curve,South Korea,"$75,878"
Curve,Singapore,"$43,363"
Curve,Philippines,"$53,168"
Mid90s,France,"$219,874"
