Collider,Ukraine,"$254,590"
Collider,Hungary,"$194,725"
Collider,Slovakia,$50
Collider,Switzerland,–
Collider,Greece,–
Collider,Finland,–
Collider,Romania,"$90,638"
Collider,South Africa,"$23,374"
Collider,Croatia,"$26,941"
Collider,Lithuania,"$44,600"
Collider,Slovenia,"$38,442"
Collider,Serbia and Montenegro,"$31,425"
Collider,Middle East,"$2,910"
Collider,United Arab Emirates,"$26,246"
Collider,Estonia,–
Collider,Bulgaria,"$42,051"
Collider,Latvia,–
Collider,Iceland,"$7,172"
Collider,Türkiye,"$7,930"
Collider,Russia/CIS,"$1,904,238"
Collider,Australia,"$216,546"
Collider,South Korea,"$117,528"
Collider,New Zealand,"$27,706"
The Hunt,Denmark,"$7,907,967"
The Hunt,Sweden,"$1,104,604"
The Hunt,Germany,"$894,731"
The Hunt,Spain,"$824,634"
The Hunt,Italy,"$689,649"
The Hunt,United Kingdom,"$665,940"
The Hunt,Belgium,"$370,076"
The Hunt,Norway,"$325,529"
The Hunt,Finland,"$223,855"
The Hunt,Netherlands,"$212,888"
The Hunt,Poland,"$171,985"
The Hunt,Greece,"$170,479"
The Hunt,Austria,"$107,820"
The Hunt,Czech Republic,"$64,569"
The Hunt,Portugal,"$39,986"
The Hunt,Slovenia,"$15,848"
The Hunt,Iceland,"$12,717"
The Hunt,Türkiye,"$3,561"
The Hunt,Domestic,"$613,308"
The Hunt,Australia,"$528,836"
The Hunt,Hong Kong,"$216,160"
The Hunt,New Zealand,"$114,035"
The Hunt,Russia/CIS,"$68,277"
The Hunt,Singapore,"$18,016"
The Hunt,Brazil,"$294,649"
The Hunt,Mexico,"$130,026"
The Hunt,Colombia,"$72,065"
The Hunt,Uruguay,"$24,163"
Requiem for a Dream,United Kingdom,"$84,189"
Requiem for a Dream,Netherlands,–
Requiem for a Dream,Mexico,–
Requiem for a Dream,Taiwan,–
Requiem for a Dream,Australia,"$60,507"
Son of the Mask,United Kingdom,"$1,353,236"
Son of the Mask,France,–
Son of the Mask,Russia,–
Son of the Mask,Spain,"$582,985"
Son of the Mask,Italy,"$359,522"
Son of the Mask,Norway,"$83,330"
Son of the Mask,Germany,"$227,064"
Son of the Mask,Sweden,–
Son of the Mask,Israel,–
Son of the Mask,Netherlands,"$52,022"
Son of the Mask,South Africa,–
Son of the Mask,Denmark,–
Son of the Mask,United Arab Emirates,"$95,149"
Son of the Mask,Austria,–
Son of the Mask,Portugal,–
Son of the Mask,Ukraine,–
Son of the Mask,Greece,–
Son of the Mask,Iceland,–
Son of the Mask,Lebanon,–
Son of the Mask,Baltic States,–
Son of the Mask,Belgium,–
Son of the Mask,Türkiye,–
Son of the Mask,Egypt,–
Son of the Mask,Mexico,–
Son of the Mask,Brazil,–
Son of the Mask,Argentina,"$72,498"
Son of the Mask,Venezuela,–
Son of the Mask,Puerto Rico,–
Son of the Mask,Central America+,–
Son of the Mask,Peru,–
Son of the Mask,Colombia,–
Son of the Mask,Chile,–
Son of the Mask,Ecuador,–
Son of the Mask,West Indies,–
Son of the Mask,Bolivia,–
Son of the Mask,Japan,"$1,368,849"
Son of the Mask,Russia/CIS,"$508,289"
Son of the Mask,Australia,–
Son of the Mask,Hong Kong,–
Son of the Mask,Singapore,–
Son of the Mask,Philippines,–
Son of the Mask,Thailand,"$217,900"
Son of the Mask,Indonesia,–
Son of the Mask,Taiwan,"$23,710"
Red Army,Spain,"$26,363"
Red Army,France,"$38,826"
Red Army,Austria,"$3,116"
Red Army,United Kingdom,"$9,792"
Red Army,Iceland,$237
American Movie,Domestic,"$1,165,795"
Legend of the Sandsquatch,United Arab Emirates,"$2,461"
Legend of the Sandsquatch,Bolivia,"$12,125"
Legend of the Sandsquatch,Colombia,"$10,423"
The Crown and the Dragon,Spain,"$328,334"
The Crown and the Dragon,Poland,"$227,166"
The Crown and the Dragon,United Kingdom,"$333,938"
The Crown and the Dragon,Ukraine,"$306,170"
The Crown and the Dragon,Switzerland,"$349,463"
The Crown and the Dragon,South Africa,"$83,219"
The Crown and the Dragon,Sweden,"$46,749"
The Crown and the Dragon,Germany,"$7,433"
The Crown and the Dragon,Romania,"$103,531"
The Crown and the Dragon,Portugal,"$44,089"
The Crown and the Dragon,Bulgaria,"$65,659"
The Crown and the Dragon,Croatia,"$42,038"
The Crown and the Dragon,Hungary,"$46,651"
The Crown and the Dragon,Austria,"$34,249"
The Crown and the Dragon,Serbia and Montenegro,–
The Crown and the Dragon,Italy,"$40,716"
The Crown and the Dragon,Denmark,"$18,952"
The Crown and the Dragon,Finland,"$9,590"
The Crown and the Dragon,Iceland,"$44,011"
The Crown and the Dragon,Czech Republic,"$62,634"
The Crown and the Dragon,Slovakia,"$31,881"
The Crown and the Dragon,Belgium,$62
The Crown and the Dragon,Norway,"$9,456"
The Crown and the Dragon,Lithuania,"$21,295"
The Crown and the Dragon,United Arab Emirates,–
The Crown and the Dragon,Netherlands,–
The Crown and the Dragon,Argentina,"$35,808"
The Crown and the Dragon,Colombia,"$84,282"
The Crown and the Dragon,Brazil,"$45,068"
The Crown and the Dragon,Mexico,"$19,370"
The Crown and the Dragon,Venezuela,"$30,729"
The Crown and the Dragon,Chile,$13
The Crown and the Dragon,Russia/CIS,"$3,001,390"
The Crown and the Dragon,Australia,"$1,110,130"
The Crown and the Dragon,Japan,"$648,557"
The Crown and the Dragon,South Korea,"$925,364"
The Crown and the Dragon,Taiwan,"$600,103"
The Crown and the Dragon,Thailand,"$556,139"
The Crown and the Dragon,Singapore,"$237,260"
The Crown and the Dragon,New Zealand,"$149,105"
The Crown and the Dragon,Vietnam,"$187,416"
The Crown and the Dragon,Hong Kong,"$210,067"
The Crown and the Dragon,Malaysia,"$116,241"
The Crown and the Dragon,Indonesia,"$163,486"
The Crown and the Dragon,India,"$16,518"
The Crown and the Dragon,China,"$8,457,596"
Despiser,New Zealand,"$6,283"
Despiser,South Korea,"$4,019"
Kevin of the North,Spain,"$203,137"
Kevin of the North,France,"$10,327"
Jekyll,Russia/CIS,"$5,953"
"Berlin, I Love You",Russia/CIS,"$40,801"
"Berlin, I Love You",South Korea,–
The Adjustment Bureau,United Kingdom,"$2,270,932"
The Adjustment Bureau,France,"$2,216,779"
The Adjustment Bureau,Spain,"$1,312,915"
The Adjustment Bureau,Germany,"$1,063,073"
The Adjustment Bureau,Italy,"$718,056"
The Adjustment Bureau,Sweden,"$228,984"
The Adjustment Bureau,Belgium,"$205,476"
The Adjustment Bureau,Türkiye,"$275,735"
The Adjustment Bureau,Portugal,"$253,797"
The Adjustment Bureau,Greece,"$300,804"
The Adjustment Bureau,United Arab Emirates,"$322,843"
The Adjustment Bureau,Netherlands,"$195,736"
The Adjustment Bureau,Ukraine,"$199,074"
The Adjustment Bureau,Israel,–
The Adjustment Bureau,Austria,"$147,202"
The Adjustment Bureau,Poland,"$154,744"
The Adjustment Bureau,South Africa,"$98,762"
The Adjustment Bureau,Norway,"$104,328"
The Adjustment Bureau,Switzerland,"$185,420"
The Adjustment Bureau,Hungary,"$97,884"
The Adjustment Bureau,Finland,"$79,130"
The Adjustment Bureau,Czech Republic,"$88,170"
The Adjustment Bureau,Denmark,"$109,695"
The Adjustment Bureau,Romania,"$74,272"
The Adjustment Bureau,Lebanon,"$44,866"
The Adjustment Bureau,Croatia,"$17,254"
The Adjustment Bureau,Estonia,"$15,620"
The Adjustment Bureau,Latvia,"$10,622"
The Adjustment Bureau,Egypt,"$21,495"
The Adjustment Bureau,Lithuania,"$18,552"
The Adjustment Bureau,Bulgaria,"$13,940"
The Adjustment Bureau,Serbia and Montenegro,"$11,807"
The Adjustment Bureau,Slovenia,"$15,116"
The Adjustment Bureau,Nigeria,"$12,784"
The Adjustment Bureau,Slovakia,"$22,915"
The Adjustment Bureau,Iceland,"$5,835"
The Adjustment Bureau,East Africa,"$6,300"
The Adjustment Bureau,Mexico,"$646,966"
The Adjustment Bureau,Brazil,"$525,560"
The Adjustment Bureau,Venezuela,"$177,150"
The Adjustment Bureau,Argentina,"$168,990"
The Adjustment Bureau,Peru,"$84,975"
The Adjustment Bureau,Colombia,"$82,352"
The Adjustment Bureau,Ecuador,"$28,103"
The Adjustment Bureau,Uruguay,"$7,085"
The Adjustment Bureau,Bolivia,"$7,908"
The Adjustment Bureau,Australia,"$1,819,508"
The Adjustment Bureau,Japan,"$1,340,651"
The Adjustment Bureau,Russia/CIS,"$1,104,910"
The Adjustment Bureau,South Korea,"$1,341,343"
The Adjustment Bureau,Taiwan,"$400,376"
The Adjustment Bureau,Singapore,–
The Adjustment Bureau,Philippines,–
The Adjustment Bureau,Malaysia,–
The Adjustment Bureau,New Zealand,"$84,916"
The Adjustment Bureau,Hong Kong,"$162,463"
The Adjustment Bureau,Thailand,"$139,118"
Kimjongilia,Domestic,"$4,362"
Kimjongilia,South Korea,"$3,085"
Furry Vengeance,Domestic,"$17,630,465"
Furry Vengeance,United Kingdom,"$4,774,224"
Furry Vengeance,Italy,"$1,556,613"
Furry Vengeance,Spain,"$886,748"
Furry Vengeance,France,"$871,660"
Furry Vengeance,Germany,"$752,909"
Furry Vengeance,Poland,"$622,872"
Furry Vengeance,United Arab Emirates,"$368,392"
Furry Vengeance,Netherlands,"$307,394"
Furry Vengeance,Sweden,"$216,587"
Furry Vengeance,Norway,"$214,207"
Furry Vengeance,Belgium,"$211,329"
Furry Vengeance,Denmark,"$189,621"
Furry Vengeance,Hungary,"$182,367"
Furry Vengeance,Ukraine,"$160,163"
Furry Vengeance,Czech Republic,"$101,044"
Furry Vengeance,South Africa,"$78,909"
Furry Vengeance,Portugal,"$63,813"
Furry Vengeance,Croatia,"$52,551"
Furry Vengeance,Greece,"$42,645"
Furry Vengeance,Finland,"$39,655"
Furry Vengeance,Bulgaria,"$27,451"
Furry Vengeance,Iceland,"$25,080"
Furry Vengeance,Lebanon,"$18,539"
Furry Vengeance,Lithuania,"$18,211"
Furry Vengeance,Latvia,"$11,749"
Furry Vengeance,Egypt,"$11,640"
Furry Vengeance,Austria,"$10,892"
Furry Vengeance,Estonia,"$9,399"
Furry Vengeance,Russia/CIS,"$2,850,144"
Furry Vengeance,Malaysia,"$345,614"
Furry Vengeance,Thailand,"$153,796"
Furry Vengeance,Philippines,"$94,092"
Furry Vengeance,Australia,"$92,093"
Furry Vengeance,Singapore,"$75,853"
Furry Vengeance,Hong Kong,"$50,989"
Furry Vengeance,Taiwan,"$49,468"
Furry Vengeance,Mexico,"$1,189,058"
Furry Vengeance,Venezuela,"$899,826"
Furry Vengeance,Peru,"$470,819"
Furry Vengeance,Brazil,"$407,413"
Furry Vengeance,Chile,"$101,694"
Furry Vengeance,Ecuador,"$61,530"
Furry Vengeance,Bolivia,"$39,897"
Furry Vengeance,Uruguay,"$12,530"
Rings,France,"$1,425,065"
Rings,United Kingdom,"$1,014,154"
Rings,Germany,"$972,548"
Rings,Italy,"$829,054"
Rings,Spain,"$662,905"
Rings,Türkiye,"$286,377"
Rings,Poland,"$297,436"
Rings,Netherlands,"$162,686"
Rings,United Arab Emirates,"$275,341"
Rings,Israel,"$215,867"
Rings,Belgium,"$178,904"
Rings,Sweden,"$142,936"
Rings,Greece,"$170,729"
Rings,Austria,"$178,436"
Rings,Switzerland,"$188,090"
Rings,Ukraine,"$209,249"
Rings,Czech Republic,"$158,432"
Rings,Norway,"$177,585"
Rings,Portugal,"$101,350"
Rings,Finland,"$104,015"
Rings,Romania,"$98,204"
Rings,Denmark,"$114,153"
Rings,Slovakia,"$85,547"
Rings,Lithuania,"$44,436"
Rings,Hungary,"$52,616"
Rings,South Africa,"$28,321"
Rings,Slovenia,"$22,443"
Rings,Iceland,"$20,148"
Rings,Brazil,"$2,549,044"
Rings,Mexico,"$2,195,950"
Rings,Argentina,"$800,266"
Rings,Colombia,"$676,998"
Rings,Peru,"$508,350"
Rings,Panama,"$606,641"
Rings,Chile,"$378,523"
Rings,Venezuela,"$36,682"
Rings,Bolivia,"$75,888"
Rings,Paraguay,"$53,113"
Rings,Uruguay,"$40,772"
Rings,Russia/CIS,"$2,031,358"
Rings,Indonesia,"$1,123,343"
Rings,Australia,"$835,719"
Rings,Malaysia,"$467,331"
Rings,India,"$378,853"
Rings,Philippines,"$307,377"
Rings,Singapore,"$176,420"
Rings,Taiwan,"$142,030"
Rings,New Zealand,"$90,749"
Rings,Hong Kong,"$128,126"
Rings,South Korea,"$79,954"
The Deaths of Ian Stone,Italy,"$644,924"
The Deaths of Ian Stone,Türkiye,"$221,051"
The Deaths of Ian Stone,United Arab Emirates,"$74,560"
The Deaths of Ian Stone,Hong Kong,"$153,808"
The Deaths of Ian Stone,Philippines,"$115,539"
The Deaths of Ian Stone,Thailand,"$87,006"
The Deaths of Ian Stone,Malaysia,"$64,493"
The Deaths of Ian Stone,Singapore,"$28,218"
The Deaths of Ian Stone,Taiwan,"$19,781"
The Deaths of Ian Stone,Domestic,"$97,182"
Jill & Me,Germany,"$1,822,873"
Jill & Me,United Kingdom,"$1,342,763"
Jill & Me,Spain,"$1,638,951"
Jill & Me,South Africa,"$275,771"
Jill & Me,Austria,"$322,240"
Jill & Me,Israel,"$209,030"
Jill & Me,Netherlands,"$243,373"
Jill & Me,United Arab Emirates,"$318,165"
Jill & Me,Italy,"$444,978"
Jill & Me,Ukraine,"$305,363"
Jill & Me,Hungary,"$180,262"
Jill & Me,France,"$392,534"
Jill & Me,Belgium,"$254,415"
Jill & Me,Türkiye,"$189,630"
Jill & Me,Poland,"$135,122"
Jill & Me,Portugal,"$147,441"
Jill & Me,Greece,"$131,023"
Jill & Me,Lebanon,"$60,211"
Jill & Me,Czech Republic,"$46,183"
Jill & Me,Slovakia,"$33,525"
Jill & Me,Sweden,"$41,770"
Jill & Me,Slovenia,"$30,810"
Jill & Me,Bulgaria,"$20,816"
Jill & Me,Croatia,"$22,997"
Jill & Me,Serbia and Montenegro,"$20,095"
Jill & Me,Egypt,"$14,338"
Jill & Me,Nigeria,"$13,785"
Jill & Me,Iceland,"$14,828"
Jill & Me,Bahrain,"$3,334"
Jill & Me,East Africa,–
Jill & Me,Brazil,"$2,393,628"
Jill & Me,Mexico,"$2,644,398"
Jill & Me,Venezuela,"$559,537"
Jill & Me,Peru,"$217,910"
Jill & Me,Argentina,"$332,492"
Jill & Me,Colombia,"$202,363"
Jill & Me,Chile,"$160,758"
Jill & Me,Bolivia,"$45,548"
Jill & Me,Uruguay,"$44,147"
Jill & Me,Ecuador,"$69,985"
Jill & Me,Russia/CIS,"$2,578,493"
Jill & Me,Australia,"$1,795,020"
Jill & Me,Singapore,"$245,013"
Jill & Me,Malaysia,"$251,027"
Jill & Me,Indonesia,"$161,772"
Jill & Me,Philippines,"$196,605"
Jill & Me,New Zealand,"$91,694"
Jill & Me,Thailand,"$101,242"
Jill & Me,Japan,"$53,363"
Jill & Me,Hong Kong,"$71,117"
Accidental Love,Malaysia,"$9,064"
Disney's The Kid,Iceland,–
The Miseducation of Cameron Post,Domestic,"$904,703"
The Miseducation of Cameron Post,France,"$275,484"
The Miseducation of Cameron Post,United Kingdom,"$184,773"
The Miseducation of Cameron Post,Greece,"$9,913"
The Miseducation of Cameron Post,Türkiye,"$5,897"
The Miseducation of Cameron Post,Australia,"$70,959"
The Miseducation of Cameron Post,South Korea,"$22,848"
Wicked Little Things,Domestic,"$321,875"
Wicked Little Things,Italy,"$70,412"
Claustrophobia,China,–
Vanity Fair,United Kingdom,"$382,446"
Vanity Fair,Germany,–
Vanity Fair,Spain,–
Vanity Fair,Italy,"$121,856"
Vanity Fair,France,–
Vanity Fair,Norway,"$12,798"
Vanity Fair,Austria,–
Vanity Fair,Romania,–
Vanity Fair,Portugal,–
Vanity Fair,Bulgaria,"$5,316"
Vanity Fair,Croatia,–
Vanity Fair,Czech Republic,"$5,881"
Vanity Fair,Iceland,–
Vanity Fair,Egypt,–
Vanity Fair,Denmark,–
Vanity Fair,Slovakia,$363
Vanity Fair,Argentina,–
Vanity Fair,Australia,–
Vanity Fair,New Zealand,"$33,183"
Vanity Fair,Malaysia,–
Vanity Fair,Taiwan,"$18,108"
Vanity Fair,Russia/CIS,–
The Real Dirt on Farmer John,Domestic,"$65,429"
The Real Dirt on Farmer John,Germany,"$38,285"
The War Boys,Domestic,"$32,315,444"
The War Boys,United Kingdom,"$188,593"
The War Boys,New Zealand,"$1,372"
The Telling,South Korea,"$156,794"
The Telling,United Kingdom,"$27,412"
Ondine,Domestic,"$550,472"
Ondine,Poland,"$343,767"
Ondine,Türkiye,"$253,327"
Ondine,Germany,"$161,239"
Ondine,France,"$59,862"
Ondine,Netherlands,"$59,818"
Ondine,Portugal,"$52,514"
Ondine,Belgium,"$32,605"
Ondine,Greece,"$32,371"
Ondine,United Arab Emirates,"$25,061"
Ondine,Croatia,"$17,851"
Ondine,Czech Republic,"$11,581"
Ondine,Lebanon,"$10,394"
Ondine,Austria,"$9,645"
Ondine,Lithuania,"$2,648"
Ondine,Latvia,"$1,934"
Ondine,Argentina,"$72,270"
Ondine,Mexico,"$57,900"
Ondine,Brazil,"$34,802"
Preservation,Spain,"$1,459,055"
Preservation,Germany,"$931,007"
Preservation,United Kingdom,"$1,033,791"
Preservation,France,"$735,738"
Preservation,Italy,"$572,333"
Preservation,Netherlands,"$321,539"
Preservation,Türkiye,"$221,169"
Preservation,Austria,"$170,211"
Preservation,Switzerland,"$181,657"
Preservation,South Africa,"$114,401"
Preservation,Greece,"$201,417"
Preservation,Portugal,"$111,875"
Preservation,Israel,–
Preservation,Belgium,"$106,112"
Preservation,Sweden,"$79,208"
Preservation,Poland,"$115,124"
Preservation,United Arab Emirates,"$122,755"
Preservation,Hungary,–
Preservation,Ukraine,"$103,858"
Preservation,Norway,"$42,843"
Preservation,Lebanon,–
Preservation,Slovenia,"$18,907"
Preservation,Romania,–
Preservation,Latvia,"$17,285"
Preservation,Lithuania,"$20,935"
Preservation,Egypt,–
Preservation,Bulgaria,"$26,599"
Preservation,Czech Republic,"$21,408"
Preservation,Estonia,"$16,821"
Preservation,Croatia,–
Preservation,Denmark,"$23,992"
Preservation,Finland,"$16,981"
Preservation,Iceland,"$14,262"
Preservation,Serbia and Montenegro,"$8,551"
Preservation,Slovakia,"$7,254"
Preservation,East Africa,"$5,831"
Preservation,Nigeria,"$4,025"
Preservation,Mexico,"$751,088"
Preservation,Brazil,"$455,957"
Preservation,Venezuela,"$102,238"
Preservation,Argentina,–
Preservation,Peru,–
Preservation,Colombia,"$47,568"
Preservation,Chile,"$36,719"
Preservation,Ecuador,–
Preservation,Central America+,–
Preservation,Uruguay,"$10,703"
Preservation,Bolivia,"$5,596"
Preservation,Japan,"$1,042,175"
Preservation,Australia,"$1,227,163"
Preservation,South Korea,"$990,983"
Preservation,Russia/CIS,"$624,651"
Preservation,Singapore,"$149,681"
Preservation,Philippines,"$136,775"
Preservation,Hong Kong,"$152,877"
Preservation,Taiwan,"$82,136"
Preservation,New Zealand,"$100,496"
Preservation,Indonesia,–
Preservation,India,–
Preservation,Thailand,"$38,286"
Preservation,China,–
Pandamonium,United Kingdom,"$11,962"
Seabiscuit,United Kingdom,"$105,620"
Seabiscuit,France,–
Seabiscuit,Germany,–
Seabiscuit,Spain,–
Seabiscuit,Switzerland,–
Seabiscuit,Italy,–
Seabiscuit,South Africa,–
Seabiscuit,Belgium,–
Seabiscuit,Austria,–
Seabiscuit,Greece,"$51,200"
Seabiscuit,Netherlands,–
Seabiscuit,Norway,"$24,802"
Seabiscuit,Türkiye,"$93,618"
Seabiscuit,Sweden,–
Seabiscuit,Denmark,–
Seabiscuit,Finland,–
Seabiscuit,Poland,"$20,526"
Seabiscuit,Iceland,–
Seabiscuit,Hungary,–
Seabiscuit,Bulgaria,–
Seabiscuit,Mexico,–
Seabiscuit,Argentina,–
Seabiscuit,Chile,–
Seabiscuit,Japan,"$1,563,217"
Seabiscuit,Australia,–
Seabiscuit,Russia/CIS,"$128,633"
Seabiscuit,New Zealand,–
Seabiscuit,Hong Kong,–
Seabiscuit,Taiwan,"$19,852"
Anacondas: The Hunt for the Blood Orchid,Spain,"$1,137,508"
Anacondas: The Hunt for the Blood Orchid,France,–
Anacondas: The Hunt for the Blood Orchid,Germany,"$527,808"
Anacondas: The Hunt for the Blood Orchid,United Kingdom,"$361,302"
Anacondas: The Hunt for the Blood Orchid,South Africa,–
Anacondas: The Hunt for the Blood Orchid,Italy,"$307,515"
Anacondas: The Hunt for the Blood Orchid,Belgium,–
Anacondas: The Hunt for the Blood Orchid,Netherlands,–
Anacondas: The Hunt for the Blood Orchid,Kuwait,–
Anacondas: The Hunt for the Blood Orchid,United Arab Emirates,"$166,219"
Anacondas: The Hunt for the Blood Orchid,Austria,–
Anacondas: The Hunt for the Blood Orchid,Türkiye,"$70,618"
Anacondas: The Hunt for the Blood Orchid,Greece,–
Anacondas: The Hunt for the Blood Orchid,Portugal,–
Anacondas: The Hunt for the Blood Orchid,Poland,"$69,837"
Anacondas: The Hunt for the Blood Orchid,Slovenia,–
Anacondas: The Hunt for the Blood Orchid,Denmark,–
Anacondas: The Hunt for the Blood Orchid,Norway,"$34,961"
Anacondas: The Hunt for the Blood Orchid,Bulgaria,"$31,932"
Anacondas: The Hunt for the Blood Orchid,Qatar,–
Anacondas: The Hunt for the Blood Orchid,Lebanon,–
Anacondas: The Hunt for the Blood Orchid,Sweden,–
Anacondas: The Hunt for the Blood Orchid,Czech Republic,"$23,161"
Anacondas: The Hunt for the Blood Orchid,Serbia and Montenegro,–
Anacondas: The Hunt for the Blood Orchid,Bahrain,–
Anacondas: The Hunt for the Blood Orchid,Hungary,"$25,102"
Anacondas: The Hunt for the Blood Orchid,Romania,–
Anacondas: The Hunt for the Blood Orchid,Lithuania,–
Anacondas: The Hunt for the Blood Orchid,Latvia,–
Anacondas: The Hunt for the Blood Orchid,Iceland,–
Anacondas: The Hunt for the Blood Orchid,Egypt,–
Anacondas: The Hunt for the Blood Orchid,Estonia,–
Anacondas: The Hunt for the Blood Orchid,East Africa,–
Anacondas: The Hunt for the Blood Orchid,Jordan,–
Anacondas: The Hunt for the Blood Orchid,Nigeria,–
Anacondas: The Hunt for the Blood Orchid,Slovakia,–
Anacondas: The Hunt for the Blood Orchid,Croatia,–
Anacondas: The Hunt for the Blood Orchid,Oman,–
Anacondas: The Hunt for the Blood Orchid,Mexico,–
Anacondas: The Hunt for the Blood Orchid,Brazil,–
Anacondas: The Hunt for the Blood Orchid,Central America+,–
Anacondas: The Hunt for the Blood Orchid,Colombia,–
Anacondas: The Hunt for the Blood Orchid,Venezuela,–
Anacondas: The Hunt for the Blood Orchid,Peru,–
Anacondas: The Hunt for the Blood Orchid,Chile,–
Anacondas: The Hunt for the Blood Orchid,Argentina,–
Anacondas: The Hunt for the Blood Orchid,Ecuador,–
Anacondas: The Hunt for the Blood Orchid,Dominican Republic,–
Anacondas: The Hunt for the Blood Orchid,Lesser Antilles,–
Anacondas: The Hunt for the Blood Orchid,Jamaica,–
Anacondas: The Hunt for the Blood Orchid,Bolivia,–
Anacondas: The Hunt for the Blood Orchid,Uruguay,–
Anacondas: The Hunt for the Blood Orchid,India,–
Anacondas: The Hunt for the Blood Orchid,Thailand,"$1,354,300"
Anacondas: The Hunt for the Blood Orchid,Australia,–
Anacondas: The Hunt for the Blood Orchid,Russia/CIS,"$469,739"
Anacondas: The Hunt for the Blood Orchid,Malaysia,–
Anacondas: The Hunt for the Blood Orchid,Philippines,–
Anacondas: The Hunt for the Blood Orchid,Singapore,–
Anacondas: The Hunt for the Blood Orchid,South Korea,"$207,957"
Anacondas: The Hunt for the Blood Orchid,Hong Kong,–
Anacondas: The Hunt for the Blood Orchid,Taiwan,"$178,439"
Anacondas: The Hunt for the Blood Orchid,Indonesia,–
Anacondas: The Hunt for the Blood Orchid,New Zealand,–
Anacondas: The Hunt for the Blood Orchid,Japan,–
Anacondas: The Hunt for the Blood Orchid,China,–
One Shot Sam,South Korea,–
Standard Operating Procedure,United Kingdom,"$7,072"
Standard Operating Procedure,Germany,"$3,533"
Standard Operating Procedure,France,"$2,486"
Standard Operating Procedure,Belgium,$962
Standard Operating Procedure,Netherlands,$305
Standard Operating Procedure,Finland,$209
Standard Operating Procedure,Mexico,"$2,959"
Standard Operating Procedure,Brazil,"$2,943"
Standard Operating Procedure,Australia,"$9,577"
Not My Life,United Kingdom,"$2,111,637"
Not My Life,Germany,"$1,839,375"
Not My Life,Italy,"$1,991,913"
Not My Life,Spain,"$1,839,961"
Not My Life,France,"$2,674,998"
Not My Life,Greece,"$491,491"
Not My Life,Portugal,"$342,723"
Not My Life,Austria,"$286,515"
Not My Life,Belgium,"$300,958"
Not My Life,Netherlands,"$305,125"
Not My Life,Denmark,"$131,227"
Not My Life,Israel,"$140,732"
Not My Life,Sweden,"$121,703"
Not My Life,Poland,"$235,910"
Not My Life,South Africa,"$87,121"
Not My Life,Türkiye,"$163,336"
Not My Life,Norway,"$103,924"
Not My Life,United Arab Emirates,"$184,132"
Not My Life,Czech Republic,"$94,111"
Not My Life,Hungary,"$99,165"
Not My Life,Finland,"$85,556"
Not My Life,Ukraine,"$131,091"
Not My Life,Romania,–
Not My Life,Croatia,"$37,916"
Not My Life,Slovenia,"$26,507"
Not My Life,Lebanon,"$25,331"
Not My Life,Latvia,"$14,211"
Not My Life,Egypt,"$19,944"
Not My Life,Estonia,"$17,214"
Not My Life,Lithuania,"$3,334"
Not My Life,Serbia and Montenegro,"$13,450"
Not My Life,East Africa,"$4,197"
Not My Life,Iceland,"$6,795"
Not My Life,Slovakia,"$25,588"
Not My Life,Nigeria,"$5,004"
Not My Life,Brazil,"$977,670"
Not My Life,Mexico,"$589,517"
Not My Life,Argentina,"$197,647"
Not My Life,Venezuela,"$78,333"
Not My Life,Colombia,"$52,310"
Not My Life,Peru,"$70,919"
Not My Life,Chile,"$44,987"
Not My Life,Uruguay,"$12,363"
Not My Life,Ecuador,"$37,176"
Not My Life,Bolivia,"$8,181"
Not My Life,Australia,"$1,603,818"
Not My Life,Russia/CIS,"$1,149,405"
Not My Life,Japan,"$354,665"
Not My Life,Hong Kong,"$293,069"
Not My Life,New Zealand,"$134,850"
Not My Life,South Korea,"$164,532"
Not My Life,Singapore,"$139,558"
Not My Life,Taiwan,"$80,127"
Not My Life,Thailand,"$60,366"
Not My Life,Indonesia,"$58,529"
Not My Life,Malaysia,"$51,389"
Not My Life,Philippines,"$46,343"
Truth or Dare,Domestic,"$41,411,015"
Truth or Dare,France,"$5,408,290"
Truth or Dare,Germany,"$4,705,022"
Truth or Dare,Spain,"$3,641,929"
Truth or Dare,United Kingdom,"$3,549,216"
Truth or Dare,Italy,"$2,451,176"
Truth or Dare,Israel,"$1,677,313"
Truth or Dare,Netherlands,"$1,153,291"
Truth or Dare,Austria,"$840,009"
Truth or Dare,Switzerland,"$751,263"
Truth or Dare,Belgium,"$646,842"
Truth or Dare,Hungary,"$482,365"
Truth or Dare,Sweden,"$465,687"
Truth or Dare,Poland,"$445,153"
Truth or Dare,United Arab Emirates,"$423,367"
Truth or Dare,Denmark,"$373,728"
Truth or Dare,Finland,"$355,532"
Truth or Dare,Türkiye,"$332,098"
Truth or Dare,Portugal,"$317,227"
Truth or Dare,Norway,"$266,790"
Truth or Dare,Ukraine,"$209,284"
Truth or Dare,Greece,"$185,080"
Truth or Dare,Romania,"$162,917"
Truth or Dare,Czech Republic,"$154,433"
Truth or Dare,Egypt,"$114,951"
Truth or Dare,Bulgaria,"$113,600"
Truth or Dare,Slovakia,"$97,043"
Truth or Dare,Lithuania,"$91,453"
Truth or Dare,Estonia,"$81,698"
Truth or Dare,Lebanon,"$62,130"
Truth or Dare,Serbia and Montenegro,"$58,505"
Truth or Dare,Slovenia,"$55,670"
Truth or Dare,Latvia,"$41,481"
Truth or Dare,Cyprus,"$37,838"
