The Book of Eli,Romania,–
The Book of Eli,Egypt,"$40,581"
The Book of Eli,Ukraine,"$119,829"
The Book of Eli,Croatia,"$67,927"
The Book of Eli,Hungary,"$97,215"
The Book of Eli,Lebanon,"$39,797"
The Book of Eli,Bulgaria,"$62,204"
The Book of Eli,Slovenia,"$25,307"
The Book of Eli,Czech Republic,–
The Book of Eli,Slovakia,"$28,349"
The Book of Eli,Lithuania,"$22,303"
The Book of Eli,Iceland,"$20,098"
The Book of Eli,Latvia,"$11,146"
The Book of Eli,Serbia and Montenegro,"$11,846"
The Book of Eli,Estonia,"$16,731"
The Book of Eli,Norway,"$10,088"
The Book of Eli,Brazil,"$1,080,918"
The Book of Eli,Mexico,"$872,625"
The Book of Eli,Colombia,"$196,021"
The Book of Eli,Venezuela,"$156,306"
The Book of Eli,Argentina,"$171,519"
The Book of Eli,Peru,"$100,309"
The Book of Eli,Chile,"$84,221"
The Book of Eli,Ecuador,"$56,680"
The Book of Eli,Uruguay,"$21,411"
The Book of Eli,Bolivia,"$21,124"
The Book of Eli,Japan,"$1,039,847"
The Book of Eli,Russia/CIS,"$2,066,584"
The Book of Eli,Australia,"$1,229,076"
The Book of Eli,South Korea,"$675,561"
The Book of Eli,Malaysia,"$301,315"
The Book of Eli,Thailand,"$278,742"
The Book of Eli,Indonesia,"$298,017"
The Book of Eli,Philippines,"$177,622"
The Book of Eli,Taiwan,"$86,770"
The Book of Eli,New Zealand,"$185,144"
The Book of Eli,Singapore,"$170,708"
12 Rounds,United Kingdom,"$528,886"
12 Rounds,United Arab Emirates,"$150,235"
12 Rounds,South Africa,"$34,037"
12 Rounds,Türkiye,–
12 Rounds,Spain,"$37,658"
12 Rounds,Egypt,"$21,166"
12 Rounds,Qatar,–
12 Rounds,Bahrain,"$8,287"
12 Rounds,Germany,"$36,256"
12 Rounds,Finland,"$18,912"
12 Rounds,Bulgaria,"$13,444"
12 Rounds,Ukraine,"$12,134"
12 Rounds,East Africa,"$5,868"
12 Rounds,Lebanon,"$12,143"
12 Rounds,Oman,–
12 Rounds,Italy,–
12 Rounds,Nigeria,"$6,473"
12 Rounds,Latvia,"$4,483"
12 Rounds,Ghana,–
12 Rounds,Ethiopia,–
12 Rounds,Mexico,"$92,318"
12 Rounds,Venezuela,"$57,130"
12 Rounds,Puerto Rico,–
12 Rounds,Peru,"$26,385"
12 Rounds,Ecuador,"$15,033"
12 Rounds,Lesser Antilles,–
12 Rounds,Central America,"$7,193"
12 Rounds,Jamaica,–
12 Rounds,Bolivia,"$5,470"
12 Rounds,Australia,"$255,008"
12 Rounds,Russia/CIS,"$184,594"
12 Rounds,Singapore,"$144,409"
12 Rounds,Malaysia,"$132,301"
12 Rounds,New Zealand,"$68,606"
12 Rounds,Philippines,"$80,000"
Divided We Stand,Domestic,"$1,332,586"
Divided We Stand,Czech Republic,"$359,435"
Divided We Stand,Germany,"$60,313"
Divided We Stand,Mexico,"$74,382"
Divided We Stand,Argentina,"$59,906"
Divided We Stand,Chile,"$6,744"
Divided We Stand,Taiwan,"$10,386"
Sorority Row,Spain,"$446,333"
Sorority Row,United Kingdom,"$1,303,511"
Sorority Row,United Arab Emirates,"$126,672"
Sorority Row,Netherlands,"$58,086"
Sorority Row,Croatia,"$27,544"
Sorority Row,South Africa,"$24,252"
Sorority Row,Belgium,"$25,144"
Sorority Row,Germany,"$11,705"
Sorority Row,Egypt,"$14,761"
Sorority Row,Italy,"$31,487"
Sorority Row,Iceland,"$4,177"
Sorority Row,Lebanon,"$8,607"
Sorority Row,Lithuania,"$5,455"
Sorority Row,Latvia,"$3,841"
Sorority Row,Venezuela,"$58,288"
Sorority Row,Brazil,"$122,812"
Sorority Row,Mexico,"$111,355"
Sorority Row,Peru,"$41,103"
Sorority Row,Bolivia,"$7,030"
Sorority Row,Ecuador,"$6,329"
Sorority Row,Russia/CIS,"$280,996"
Sorority Row,Australia,"$184,761"
Sorority Row,Malaysia,"$120,077"
Sorority Row,South Korea,"$170,921"
Sorority Row,Philippines,"$88,164"
Sorority Row,Thailand,"$91,688"
Sorority Row,Singapore,"$63,705"
Sorority Row,Hong Kong,"$74,478"
Sorority Row,Taiwan,"$18,752"
Air,United Kingdom,"$1,458,529"
Air,Italy,"$1,126,160"
Air,Spain,"$460,219"
Air,United Arab Emirates,"$262,662"
Air,Netherlands,"$222,440"
Air,Saudi Arabia,–
Air,Poland,"$68,219"
Air,Hungary,"$143,074"
Air,Israel,"$320,000"
Air,Portugal,"$70,057"
Air,Germany,"$258,478"
Air,Ukraine,–
Air,Czech Republic,"$63,033"
Air,Norway,"$28,754"
Air,Romania,"$50,441"
Air,Croatia,"$34,423"
Air,South Africa,–
Air,Slovakia,"$34,041"
Air,Bulgaria,"$23,356"
Air,Slovenia,"$19,122"
Air,Serbia and Montenegro,–
Air,Iceland,"$10,176"
Air,Lithuania,$196
Air,Brazil,"$599,000"
Air,Mexico,"$926,216"
Air,Colombia,"$93,881"
Air,Japan,"$544,692"
Air,New Zealand,"$155,702"
Air,South Korea,"$352,976"
Air,Hong Kong,"$114,870"
Air,Vietnam,"$7,223"
Song to Song,France,"$571,225"
Song to Song,Italy,"$288,310"
Song to Song,Netherlands,"$86,405"
Song to Song,Finland,"$59,626"
Song to Song,Poland,"$46,736"
Song to Song,Portugal,"$43,308"
Song to Song,United Kingdom,"$14,691"
Song to Song,South Africa,"$6,964"
Song to Song,Domestic,"$443,684"
Song to Song,South Korea,"$148,395"
Song to Song,Russia/CIS,"$35,432"
Song to Song,Australia,"$11,916"
Song to Song,Thailand,"$5,767"
Song to Song,Brazil,"$50,994"
The Imposter,United Kingdom,"$398,776"
The Imposter,Spain,"$16,970"
The Imposter,Denmark,"$7,714"
The Imposter,Türkiye,"$4,060"
The Imposter,Belgium,"$1,803"
The Imposter,New Zealand,"$14,915"
The Imposter,Russia/CIS,"$19,392"
The Interview,Germany,"$870,826"
The Interview,Spain,"$403,004"
The Interview,United Kingdom,"$432,810"
The Interview,France,"$189,952"
The Interview,Austria,"$104,218"
The Interview,Switzerland (German),"$63,805"
The Interview,Belgium,"$49,006"
The Interview,Netherlands,"$32,185"
The Interview,Norway,"$21,348"
The Interview,Switzerland (French),"$16,065"
The Interview,South Africa,"$4,540"
The Interview,Brazil,"$242,575"
The Interview,Mexico,"$45,581"
The Interview,Australia,"$430,366"
The Interview,New Zealand,"$37,981"
SHU-DE! Let's Go,Spain,"$101,889"
SHU-DE! Let's Go,Netherlands,"$36,307"
SHU-DE! Let's Go,France,"$63,896"
SHU-DE! Let's Go,United Arab Emirates,"$32,959"
SHU-DE! Let's Go,Ukraine,"$14,667"
SHU-DE! Let's Go,United Kingdom,"$17,461"
SHU-DE! Let's Go,South Africa,"$4,328"
SHU-DE! Let's Go,Australia,"$248,817"
SHU-DE! Let's Go,Russia/CIS,"$65,293"
SHU-DE! Let's Go,New Zealand,"$19,224"
SHU-DE! Let's Go,South Korea,"$17,627"
Alien Abduction,United Arab Emirates,"$20,444"
Alien Abduction,Singapore,"$29,149"
Shotgun Wedding,Russia/CIS,–
Shotgun Wedding,Singapore,"$36,507"
Shotgun Wedding,Taiwan,"$52,067"
Shotgun Wedding,Thailand,–
Shotgun Wedding,Vietnam,–
The Monster of Phantom Lake,Domestic,"$51,293,931"
The Monster of Phantom Lake,Japan,"$35,829,743"
The Monster of Phantom Lake,South Korea,"$8,322,052"
The Monster of Phantom Lake,Australia,"$5,374,773"
The Monster of Phantom Lake,Russia/CIS,"$2,519,138"
The Monster of Phantom Lake,Taiwan,"$1,462,619"
The Monster of Phantom Lake,New Zealand,"$934,026"
The Monster of Phantom Lake,Hong Kong,"$933,100"
The Monster of Phantom Lake,Thailand,"$306,032"
The Monster of Phantom Lake,Malaysia,"$256,826"
The Monster of Phantom Lake,Philippines,"$103,237"
The Monster of Phantom Lake,United Kingdom,"$17,527,353"
The Monster of Phantom Lake,Germany,"$4,670,505"
The Monster of Phantom Lake,Spain,"$3,456,898"
The Monster of Phantom Lake,Denmark,"$1,902,954"
The Monster of Phantom Lake,Italy,"$1,400,000"
The Monster of Phantom Lake,Greece,"$1,339,200"
The Monster of Phantom Lake,Switzerland,"$1,017,921"
The Monster of Phantom Lake,Sweden,"$961,964"
The Monster of Phantom Lake,Norway,"$886,703"
The Monster of Phantom Lake,France,"$797,866"
The Monster of Phantom Lake,Portugal,"$733,428"
The Monster of Phantom Lake,Austria,"$696,948"
The Monster of Phantom Lake,South Africa,"$600,000"
The Monster of Phantom Lake,Poland,"$455,342"
The Monster of Phantom Lake,Finland,"$447,675"
The Monster of Phantom Lake,Hungary,"$275,089"
The Monster of Phantom Lake,Türkiye,"$176,734"
The Monster of Phantom Lake,Latvia,"$152,332"
The Monster of Phantom Lake,Netherlands,"$102,659"
The Monster of Phantom Lake,Lithuania,"$101,243"
The Monster of Phantom Lake,Belgium,"$64,591"
The Monster of Phantom Lake,Czech Republic,"$46,068"
The Monster of Phantom Lake,Bulgaria,"$31,304"
The Monster of Phantom Lake,Croatia,"$25,936"
The Monster of Phantom Lake,Romania,"$18,750"
The Monster of Phantom Lake,Iceland,"$15,731"
The Monster of Phantom Lake,Slovakia,"$10,428"
The Monster of Phantom Lake,Egypt,"$4,909"
The Monster of Phantom Lake,Serbia and Montenegro,$831
The Monster of Phantom Lake,Mexico,"$1,406,243"
The Monster of Phantom Lake,Brazil,"$470,330"
The Monster of Phantom Lake,Argentina,"$114,928"
The Monster of Phantom Lake,Central America+,"$87,238"
The Monster of Phantom Lake,Venezuela,"$38,739"
The Monster of Phantom Lake,Peru,"$35,130"
The Monster of Phantom Lake,Colombia,"$31,166"
The Monster of Phantom Lake,Chile,"$23,110"
The Monster of Phantom Lake,Uruguay,"$17,440"
Pixels,United Kingdom,"$4,164,875"
Pixels,Germany,"$2,511,594"
Pixels,Spain,"$1,216,511"
Pixels,France,"$1,685,555"
Pixels,Italy,"$195,401"
Pixels,Austria,"$298,457"
Pixels,United Arab Emirates,"$2,933"
Pixels,Netherlands,"$317,825"
Pixels,Belgium,"$259,776"
Pixels,Israel,"$163,284"
Pixels,Sweden,"$153,417"
Pixels,Ukraine,"$244,280"
Pixels,Czech Republic,"$147,731"
Pixels,Poland,"$178,073"
Pixels,South Africa,"$240,370"
Pixels,Türkiye,–
Pixels,Switzerland (German),"$138,171"
Pixels,Portugal,"$120,432"
Pixels,Lebanon,"$99,617"
Pixels,Greece,"$65,906"
Pixels,Norway,"$95,918"
Pixels,Denmark,"$92,916"
Pixels,Bahrain,"$86,135"
Pixels,Qatar,"$101,571"
Pixels,Finland,–
Pixels,Switzerland (French),"$66,517"
Pixels,Egypt,"$41,411"
Pixels,Jordan,"$42,965"
Pixels,Bulgaria,"$22,181"
Pixels,Switzerland,–
Pixels,Nigeria,"$22,657"
Pixels,Slovakia,"$36,065"
Pixels,Croatia,"$27,441"
Pixels,Oman,"$44,463"
Pixels,Latvia,"$20,955"
Pixels,Lithuania,"$17,054"
Pixels,Iceland,"$11,772"
Pixels,Slovenia,"$12,094"
Pixels,Estonia,"$15,985"
Pixels,Serbia and Montenegro,"$6,663"
Pixels,Kenya,"$12,442"
Pixels,Ghana,"$2,622"
Pixels,Ethiopia,"$2,488"
Pixels,Mexico,"$3,594,357"
Pixels,Venezuela,"$973,741"
Pixels,Brazil,"$3,177,555"
Pixels,Argentina,"$2,306,420"
Pixels,Colombia,"$958,555"
Pixels,Peru,"$773,384"
Pixels,Chile,"$515,224"
Pixels,Ecuador,"$355,619"
Pixels,Bolivia,"$125,104"
Pixels,Uruguay,"$73,830"
Pixels,Australia,"$1,415,439"
Pixels,Japan,"$1,802,054"
Pixels,Russia/CIS,"$2,512,601"
Pixels,South Korea,"$2,838,727"
Pixels,Hong Kong,"$821,757"
Pixels,Philippines,"$993,942"
Pixels,Malaysia,"$706,260"
Pixels,Singapore,"$585,514"
Pixels,Taiwan,"$464,336"
Pixels,Thailand,"$324,438"
Pixels,New Zealand,"$144,189"
Pixels,Vietnam,"$210,611"
Pixels,India,"$239,618"
Pixels,China,–
The Good Life,Chile,"$50,523"
QT8: The First Eight,Lithuania,"$3,904"
QT8: The First Eight,Russia/CIS,"$2,741"
QT8: The First Eight,South Korea,"$5,919"
Office Space,Domestic,"$10,827,810"
Office Space,New Zealand,$446
Army of Frankensteins,Domestic,"$11,502,976"
Army of Frankensteins,New Zealand,"$2,949"
Underworld,United Kingdom,"$2,434,551"
Underworld,Spain,–
Underworld,France,–
Underworld,Germany,–
Underworld,Italy,"$818,181"
Underworld,Greece,"$246,400"
Underworld,Austria,–
Underworld,Netherlands,–
Underworld,South Africa,–
Underworld,Türkiye,"$110,560"
Underworld,Poland,"$86,114"
Underworld,Czech Republic,"$60,446"
Underworld,Finland,–
Underworld,Norway,"$46,745"
Underworld,Hungary,–
Underworld,Bulgaria,"$13,082"
Underworld,Egypt,–
Underworld,Mexico,–
Underworld,Chile,–
Underworld,Argentina,–
Underworld,Australia,–
Underworld,Japan,"$297,331"
Underworld,Russia/CIS,–
Underworld,New Zealand,–
Underworld,Hong Kong,–
Underworld,Taiwan,"$90,667"
Vamps,Philippines,"$41,357"
Vamps,Thailand,"$21,191"
Vamps,Singapore,"$2,758"
SpongeBob SquarePants 4-D,Domestic,"$85,417,988"
SpongeBob SquarePants 4-D,United Kingdom,"$10,631,811"
SpongeBob SquarePants 4-D,Germany,"$9,129,624"
SpongeBob SquarePants 4-D,France,"$4,538,695"
SpongeBob SquarePants 4-D,Netherlands,"$3,255,175"
SpongeBob SquarePants 4-D,Spain,"$1,997,505"
SpongeBob SquarePants 4-D,Greece,"$1,046,417"
SpongeBob SquarePants 4-D,Belgium,"$945,216"
SpongeBob SquarePants 4-D,Portugal,"$874,134"
SpongeBob SquarePants 4-D,Switzerland,"$862,809"
SpongeBob SquarePants 4-D,Austria,"$766,383"
SpongeBob SquarePants 4-D,Italy,"$573,082"
SpongeBob SquarePants 4-D,Türkiye,"$447,529"
SpongeBob SquarePants 4-D,South Africa,"$420,368"
SpongeBob SquarePants 4-D,Israel,"$301,703"
SpongeBob SquarePants 4-D,Sweden,"$173,547"
SpongeBob SquarePants 4-D,Iceland,"$162,966"
SpongeBob SquarePants 4-D,Middle East/UAE,"$123,485"
SpongeBob SquarePants 4-D,United Arab Emirates,"$50,398"
SpongeBob SquarePants 4-D,Norway,"$13,001"
SpongeBob SquarePants 4-D,Denmark,"$5,200"
SpongeBob SquarePants 4-D,Australia,"$5,389,450"
SpongeBob SquarePants 4-D,New Zealand,"$1,574,698"
SpongeBob SquarePants 4-D,Singapore,"$363,469"
SpongeBob SquarePants 4-D,South Korea,"$362,325"
SpongeBob SquarePants 4-D,Russia/CIS,"$321,867"
SpongeBob SquarePants 4-D,Philippines,"$283,386"
SpongeBob SquarePants 4-D,Indonesia,"$196,624"
SpongeBob SquarePants 4-D,Japan,"$106,426"
SpongeBob SquarePants 4-D,Mexico,"$3,539,072"
SpongeBob SquarePants 4-D,Brazil,"$2,632,816"
SpongeBob SquarePants 4-D,Argentina,"$1,222,481"
SpongeBob SquarePants 4-D,Chile,"$1,082,138"
SpongeBob SquarePants 4-D,Central America+,"$910,381"
SpongeBob SquarePants 4-D,Colombia,"$418,400"
SpongeBob SquarePants 4-D,Peru,"$351,219"
SpongeBob SquarePants 4-D,Ecuador,"$300,751"
SpongeBob SquarePants 4-D,Venezuela,"$274,588"
Samsara,United Kingdom,"$71,972"
Samsara,Poland,"$16,844"
Samsara,Germany,"$43,660"
Samsara,France,"$85,945"
Samsara,Austria,"$4,462"
Samsara,Slovakia,"$6,979"
Samsara,Czech Republic,"$6,809"
Samsara,Türkiye,"$2,597"
Samsara,Australia,–
Samsara,New Zealand,"$11,010"
The Nine,Germany,"$1,678,540"
15 Minutes,United Kingdom,"$716,115"
15 Minutes,Czech Republic,"$18,751"
15 Minutes,Denmark,–
15 Minutes,Iceland,–
15 Minutes,Australia,"$427,067"
Faux,United Kingdom,"$1,880,936"
Faux,Germany,"$1,439,826"
Faux,Spain,"$1,132,782"
Faux,Italy,"$686,117"
Faux,Russia,–
Faux,Austria,–
Faux,South Africa,–
Faux,Portugal,–
Faux,France,–
Faux,Netherlands,"$156,994"
Faux,Switzerland,–
Faux,Israel,–
Faux,Hungary,–
Faux,Belgium,–
Faux,Poland,"$86,854"
Faux,Türkiye,"$114,859"
Faux,Ukraine,–
Faux,Greece,"$187,200"
Faux,Middle East/UAE,–
Faux,United Arab Emirates,"$92,887"
Faux,Slovenia,–
Faux,Norway,"$52,105"
Faux,Denmark,–
Faux,Iceland,–
Faux,Czech Republic/Slovakia,–
Faux,Lebanon,"$23,383"
Faux,Sweden,"$24,529"
Faux,Croatia,–
Faux,Latvia,–
Faux,Romania,–
Faux,Finland,–
Faux,Slovakia,"$12,547"
Faux,Czech Republic,"$16,648"
Faux,Bulgaria,"$11,110"
Faux,Estonia,–
Faux,Cyprus,–
Faux,Lithuania,–
Faux,Kenya,–
Faux,Egypt,–
Faux,Serbia and Montenegro,–
Faux,North Macedonia,–
Faux,Mexico,–
Faux,Brazil,–
Faux,Central America+,–
Faux,Venezuela,–
Faux,Argentina,"$87,506"
Faux,Peru,–
Faux,Colombia,–
Faux,Chile,–
Faux,Ecuador,–
Faux,Australia,"$1,108,663"
Faux,Russia/CIS,"$433,036"
Faux,Taiwan,"$102,939"
Faux,South Korea,"$254,601"
Faux,Singapore,–
Faux,Thailand,"$99,398"
Faux,New Zealand,"$61,360"
Faux,Malaysia,–
Faux,Philippines,–
Faux,Indonesia,–
Faux,India,–
The Trials of Ted Haggard,Mexico,"$44,927"
The Trials of Ted Haggard,Colombia,"$51,570"
The Trials of Ted Haggard,Peru,"$25,424"
The Trials of Ted Haggard,Thailand,"$9,628"
The Trials of Ted Haggard,Singapore,"$4,575"
The Purge,United Kingdom,"$1,550,009"
The Purge,Germany,"$874,079"
The Purge,France,"$1,330,430"
The Purge,Spain,"$752,556"
The Purge,Italy,"$431,482"
The Purge,Netherlands,"$116,446"
The Purge,United Arab Emirates,"$233,380"
The Purge,Belgium,"$117,229"
The Purge,Austria,"$86,920"
The Purge,Sweden,"$83,348"
The Purge,Poland,"$88,485"
The Purge,Türkiye,"$65,773"
The Purge,Denmark,"$67,600"
The Purge,Finland,"$30,035"
The Purge,Czech Republic,"$37,488"
The Purge,Israel,"$26,451"
The Purge,Egypt,"$12,024"
The Purge,Slovakia,"$18,425"
The Purge,South Africa,"$15,321"
The Purge,Lebanon,"$15,397"
The Purge,Slovenia,"$4,677"
The Purge,Hungary,"$19,920"
The Purge,Norway,"$13,681"
The Purge,Iceland,"$5,751"
The Purge,Serbia and Montenegro,"$2,859"
The Purge,Nigeria,$948
The Purge,Mexico,"$294,603"
The Purge,Venezuela,"$113,640"
The Purge,Argentina,"$260,536"
The Purge,Colombia,"$160,304"
The Purge,Brazil,"$91,340"
The Purge,Peru,"$103,404"
The Purge,Chile,"$44,195"
The Purge,Ecuador,"$26,018"
The Purge,Uruguay,"$13,085"
The Purge,Bolivia,"$6,219"
The Purge,Russia/CIS,"$453,808"
The Purge,South Korea,"$501,799"
The Purge,Singapore,"$162,093"
The Purge,Malaysia,"$118,138"
The Purge,Thailand,"$111,783"
The Purge,Philippines,"$142,970"
The Purge,Hong Kong,"$53,544"
Sydney White,South Africa,"$100,654"
Sydney White,United Arab Emirates,"$93,010"
Sydney White,Romania,–
Sydney White,Portugal,"$15,378"
Sydney White,Iceland,"$12,528"
Sydney White,Kuwait,–
Sydney White,Nigeria,"$4,373"
Sydney White,Lebanon,"$4,340"
Sydney White,East Africa,"$1,964"
Sydney White,United Kingdom,"$2,075"
Sydney White,Australia,"$227,122"
Sydney White,New Zealand,"$43,091"
Sydney White,Philippines,"$31,515"
Surviving Christmas,United Kingdom,"$172,908"
Surviving Christmas,South Africa,–
Surviving Christmas,Iceland,–
Surviving Christmas,Spain,–
Surviving Christmas,Middle East/UAE,–
Surviving Christmas,United Arab Emirates,"$17,072"
Surviving Christmas,France,–
Surviving Christmas,Lebanon,–
Surviving Christmas,Germany,–
Surviving Christmas,Denmark,–
Surviving Christmas,Sweden,–
Surviving Christmas,Belgium,–
Surviving Christmas,Mexico,–
Surviving Christmas,Central America+,–
Surviving Christmas,Brazil,–
Surviving Christmas,Russia/CIS,"$396,525"
Surviving Christmas,South Korea,–
Surviving Christmas,Philippines,–
"L.A., I Hate You",Spain,"$578,532"
"L.A., I Hate You",Germany,"$673,355"
"L.A., I Hate You",United Kingdom,"$407,733"
"L.A., I Hate You",Ukraine,"$235,100"
"L.A., I Hate You",Israel,"$138,072"
"L.A., I Hate You",Hungary,"$96,920"
"L.A., I Hate You",Poland,"$78,331"
"L.A., I Hate You",South Africa,"$89,018"
"L.A., I Hate You",Portugal,"$75,774"
"L.A., I Hate You",Lebanon,"$32,329"
"L.A., I Hate You",Slovenia,"$22,084"
"L.A., I Hate You",Bulgaria,"$9,863"
"L.A., I Hate You",Croatia,"$13,136"
"L.A., I Hate You",Slovakia,"$9,462"
"L.A., I Hate You",Nigeria,"$5,008"
"L.A., I Hate You",East Africa,"$2,737"
"L.A., I Hate You",Denmark,"$2,942"
"L.A., I Hate You",Mexico,"$439,124"
"L.A., I Hate You",Venezuela,"$177,323"
"L.A., I Hate You",Peru,"$116,406"
"L.A., I Hate You",Chile,"$101,625"
"L.A., I Hate You",Uruguay,"$33,450"
"L.A., I Hate You",Russia/CIS,"$2,414,375"
"L.A., I Hate You",Australia,"$1,447,495"
Scooby-Doo! Music of the Vampire,Domestic,"$159,287,539"
Scooby-Doo! Music of the Vampire,United Kingdom,"$81,975"
Scooby-Doo! Music of the Vampire,New Zealand,"$51,881"
Scooby-Doo! Music of the Vampire,Hong Kong,"$10,205"
Scooby-Doo! Music of the Vampire,Australia,"$5,202"
The Parts You Lose,China,"$1,434,593"
Demonicus,Spain,"$29,943"
Demonicus,Hungary,"$14,701"
Demonicus,Croatia,"$7,490"
Demonicus,Portugal,"$7,715"
Demonicus,Ukraine,"$9,576"
Demonicus,Türkiye,"$15,497"
Demonicus,United Arab Emirates,"$13,980"
Demonicus,Lithuania,"$6,573"
Demonicus,South Africa,"$4,475"
Demonicus,Serbia and Montenegro,"$8,496"
Demonicus,United Kingdom,"$5,023"
Demonicus,Russia/CIS,"$65,358"
Demonicus,South Korea,"$1,577"
Intrepid,Italy,"$1,544,866"
Bringing Down the House,United Kingdom,"$1,853,351"
Bringing Down the House,Spain,–
Bringing Down the House,Germany,–
Bringing Down the House,Italy,–
Bringing Down the House,South Africa,–
Bringing Down the House,France,–
Bringing Down the House,Austria,–
Bringing Down the House,Switzerland,–
Bringing Down the House,Belgium,–
Bringing Down the House,Greece,"$117,800"
Bringing Down the House,Netherlands,–
Bringing Down the House,Türkiye,"$37,794"
Bringing Down the House,Sweden,–
Bringing Down the House,Hungary,–
Bringing Down the House,Egypt,–
Bringing Down the House,Finland,–
Bringing Down the House,Denmark,–
Bringing Down the House,Czech Republic,"$6,342"
Bringing Down the House,Latvia,–
